country,country_code,city,state
"United States",US,"Saylorville","Iowa"
"United States",US,"Scott County","Iowa"
"United States",US,"Sergeant Bluff","Iowa"
"United States",US,"Sheffield","Iowa"
"United States",US,"Shelby County","Iowa"
"United States",US,"Sheldon","Iowa"
"United States",US,"Shell Rock","Iowa"
"United States",US,"Shenandoah","Iowa"
"United States",US,"Sibley","Iowa"
"United States",US,"Sidney","Iowa"
"United States",US,"Sigourney","Iowa"
"United States",US,"Sioux Center","Iowa"
"United States",US,"Sioux City","Iowa"
"United States",US,"Sioux County","Iowa"
"United States",US,"Slater","Iowa"
"United States",US,"Solon","Iowa"
"United States",US,"Spencer","Iowa"
"United States",US,"Spirit Lake","Iowa"
"United States",US,"Springville","Iowa"
"United States",US,"State Center","Iowa"
"United States",US,"Storm Lake","Iowa"
"United States",US,"Story City","Iowa"
"United States",US,"Story County","Iowa"
"United States",US,"Strawberry Point","Iowa"
"United States",US,"Stuart","Iowa"
"United States",US,"Sumner","Iowa"
"United States",US,"Tama","Iowa"
"United States",US,"Tama County","Iowa"
"United States",US,"Taylor County","Iowa"
"United States",US,"Tiffin","Iowa"
"United States",US,"Tipton","Iowa"
"United States",US,"Toledo","Iowa"
"United States",US,"Traer","Iowa"
"United States",US,"Tripoli","Iowa"
"United States",US,"Union County","Iowa"
"United States",US,"University Heights","Iowa"
"United States",US,"Urbana","Iowa"
"United States",US,"Urbandale","Iowa"
"United States",US,"Van Buren County","Iowa"
"United States",US,"Van Meter","Iowa"
"United States",US,"Villisca","Iowa"
"United States",US,"Vinton","Iowa"
"United States",US,"Walcott","Iowa"
"United States",US,"Walford","Iowa"
"United States",US,"Wapello","Iowa"
"United States",US,"Wapello County","Iowa"
"United States",US,"Warren County","Iowa"
"United States",US,"Washington","Iowa"
"United States",US,"Washington County","Iowa"
"United States",US,"Waterloo","Iowa"
"United States",US,"Waukee","Iowa"
"United States",US,"Waukon","Iowa"
"United States",US,"Waverly","Iowa"
"United States",US,"Wayne County","Iowa"
"United States",US,"Webster City","Iowa"
"United States",US,"Webster County","Iowa"
"United States",US,"Wellman","Iowa"
"United States",US,"West Branch","Iowa"
"United States",US,"West Burlington","Iowa"
"United States",US,"West Des Moines","Iowa"
"United States",US,"West Liberty","Iowa"
"United States",US,"West Union","Iowa"
"United States",US,"Williamsburg","Iowa"
"United States",US,"Wilton","Iowa"
"United States",US,"Windsor Heights","Iowa"
"United States",US,"Winfield","Iowa"
"United States",US,"Winnebago County","Iowa"
"United States",US,"Winneshiek County","Iowa"
"United States",US,"Winterset","Iowa"
"United States",US,"Woodbine","Iowa"
"United States",US,"Woodbury County","Iowa"
"United States",US,"Woodward","Iowa"
"United States",US,"Worth County","Iowa"
"United States",US,"Wright County","Iowa"
"United States",US,"Abilene","Kansas"
"United States",US,"Allen County","Kansas"
"United States",US,"Alma","Kansas"
"United States",US,"Altamont","Kansas"
"United States",US,"Anderson County","Kansas"
"United States",US,"Andover","Kansas"
"United States",US,"Anthony","Kansas"
"United States",US,"Arkansas City","Kansas"
"United States",US,"Arma","Kansas"
"United States",US,"Ashland","Kansas"
"United States",US,"Atchison","Kansas"
"United States",US,"Atchison County","Kansas"
"United States",US,"Atwood","Kansas"
"United States",US,"Auburn","Kansas"
"United States",US,"Augusta","Kansas"
"United States",US,"Baldwin City","Kansas"
"United States",US,"Barber County","Kansas"
"United States",US,"Barton County","Kansas"
"United States",US,"Basehor","Kansas"
"United States",US,"Baxter Springs","Kansas"
"United States",US,"Bellaire","Kansas"
"United States",US,"Belle Plaine","Kansas"
"United States",US,"Belleville","Kansas"
"United States",US,"Beloit","Kansas"
"United States",US,"Bonner Springs","Kansas"
"United States",US,"Bourbon County","Kansas"
"United States",US,"Brown County","Kansas"
"United States",US,"Buhler","Kansas"
"United States",US,"Burlington","Kansas"
"United States",US,"Butler County","Kansas"
"United States",US,"Caldwell","Kansas"
"United States",US,"Caney","Kansas"
"United States",US,"Carbondale","Kansas"
"United States",US,"Chanute","Kansas"
"United States",US,"Chapman","Kansas"
"United States",US,"Chase County","Kansas"
"United States",US,"Chautauqua County","Kansas"
"United States",US,"Cheney","Kansas"
"United States",US,"Cherokee County","Kansas"
"United States",US,"Cherryvale","Kansas"
"United States",US,"Chetopa","Kansas"
"United States",US,"Cheyenne County","Kansas"
"United States",US,"Cimarron","Kansas"
"United States",US,"Clark County","Kansas"
"United States",US,"Clay Center","Kansas"
"United States",US,"Clay County","Kansas"
"United States",US,"Clearwater","Kansas"
"United States",US,"Cloud County","Kansas"
"United States",US,"Coffey County","Kansas"
"United States",US,"Coffeyville","Kansas"
"United States",US,"Colby","Kansas"
"United States",US,"Coldwater","Kansas"
"United States",US,"Columbus","Kansas"
"United States",US,"Colwich","Kansas"
"United States",US,"Comanche County","Kansas"
"United States",US,"Concordia","Kansas"
"United States",US,"Conway Springs","Kansas"
"United States",US,"Cottonwood Falls","Kansas"
"United States",US,"Council Grove","Kansas"
"United States",US,"Cowley County","Kansas"
"United States",US,"Crawford County","Kansas"
"United States",US,"De Soto","Kansas"
"United States",US,"Decatur County","Kansas"
"United States",US,"Derby","Kansas"
"United States",US,"Dickinson County","Kansas"
"United States",US,"Dighton","Kansas"
"United States",US,"Dodge City","Kansas"
"United States",US,"Doniphan County","Kansas"
"United States",US,"Douglas County","Kansas"
"United States",US,"Douglass","Kansas"
"United States",US,"Edgerton","Kansas"
"United States",US,"Edwards County","Kansas"
"United States",US,"Edwardsville","Kansas"
"United States",US,"El Dorado","Kansas"
"United States",US,"Elk County","Kansas"
"United States",US,"Elkhart","Kansas"
"United States",US,"Ellinwood","Kansas"
"United States",US,"Ellis","Kansas"
"United States",US,"Ellis County","Kansas"
"United States",US,"Ellsworth","Kansas"
"United States",US,"Ellsworth County","Kansas"
"United States",US,"Elwood","Kansas"
"United States",US,"Emporia","Kansas"
"United States",US,"Erie","Kansas"
"United States",US,"Eudora","Kansas"
"United States",US,"Eureka","Kansas"
"United States",US,"Fairway","Kansas"
"United States",US,"Finney County","Kansas"
"United States",US,"Ford County","Kansas"
"United States",US,"Fort Riley North","Kansas"
"United States",US,"Fort Scott","Kansas"
"United States",US,"Franklin County","Kansas"
"United States",US,"Fredonia","Kansas"
"United States",US,"Frontenac","Kansas"
"United States",US,"Galena","Kansas"
"United States",US,"Garden City","Kansas"
"United States",US,"Gardner","Kansas"
"United States",US,"Garnett","Kansas"
"United States",US,"Geary County","Kansas"
"United States",US,"Girard","Kansas"
"United States",US,"Goddard","Kansas"
"United States",US,"Goodland","Kansas"
"United States",US,"Gove","Kansas"
"United States",US,"Gove County","Kansas"
"United States",US,"Graham County","Kansas"
"United States",US,"Grandview Plaza","Kansas"
"United States",US,"Grant County","Kansas"
"United States",US,"Gray County","Kansas"
"United States",US,"Great Bend","Kansas"
"United States",US,"Greeley County","Kansas"
"United States",US,"Greensburg","Kansas"
"United States",US,"Greenwood County","Kansas"
"United States",US,"Halstead","Kansas"
"United States",US,"Hamilton County","Kansas"
"United States",US,"Harper","Kansas"
"United States",US,"Harper County","Kansas"
"United States",US,"Harvey County","Kansas"
"United States",US,"Haskell County","Kansas"
"United States",US,"Haven","Kansas"
"United States",US,"Hays","Kansas"
"United States",US,"Haysville","Kansas"
"United States",US,"Herington","Kansas"
"United States",US,"Hesston","Kansas"
"United States",US,"Hiawatha","Kansas"
"United States",US,"Highland","Kansas"
"United States",US,"Hill City","Kansas"
"United States",US,"Hillsboro","Kansas"
"United States",US,"Hodgeman County","Kansas"
"United States",US,"Hoisington","Kansas"
"United States",US,"Holcomb","Kansas"
"United States",US,"Holton","Kansas"
"United States",US,"Horton","Kansas"
"United States",US,"Howard","Kansas"
"United States",US,"Hoxie","Kansas"
"United States",US,"Hugoton","Kansas"
"United States",US,"Humboldt","Kansas"
"United States",US,"Hutchinson","Kansas"
"United States",US,"Independence","Kansas"
"United States",US,"Inman","Kansas"
"United States",US,"Iola","Kansas"
"United States",US,"Jackson County","Kansas"
"United States",US,"Jefferson County","Kansas"
"United States",US,"Jetmore","Kansas"
"United States",US,"Jewell County","Kansas"
"United States",US,"Johnson","Kansas"
"United States",US,"Johnson County","Kansas"
"United States",US,"Junction City","Kansas"
"United States",US,"Kansas City","Kansas"
"United States",US,"Kearny County","Kansas"
"United States",US,"Kechi","Kansas"
"United States",US,"Kingman","Kansas"
"United States",US,"Kingman County","Kansas"
"United States",US,"Kinsley","Kansas"
"United States",US,"Kiowa","Kansas"
"United States",US,"Kiowa County","Kansas"
"United States",US,"La Crosse","Kansas"
"United States",US,"La Cygne","Kansas"
"United States",US,"Labette County","Kansas"
"United States",US,"Lakin","Kansas"
"United States",US,"Lane County","Kansas"
"United States",US,"Lansing","Kansas"
"United States",US,"Larned","Kansas"
"United States",US,"Lawrence","Kansas"
"United States",US,"Leavenworth","Kansas"
"United States",US,"Leavenworth County","Kansas"
"United States",US,"Leawood","Kansas"
"United States",US,"Lenexa","Kansas"
"United States",US,"Leoti","Kansas"
"United States",US,"Liberal","Kansas"
"United States",US,"Lincoln","Kansas"
"United States",US,"Lincoln County","Kansas"
"United States",US,"Lindsborg","Kansas"
"United States",US,"Linn County","Kansas"
"United States",US,"Logan County","Kansas"
"United States",US,"Louisburg","Kansas"
"United States",US,"Lyndon","Kansas"
"United States",US,"Lyon County","Kansas"
"United States",US,"Lyons","Kansas"
"United States",US,"Maize","Kansas"
"United States",US,"Manhattan","Kansas"
"United States",US,"Mankato","Kansas"
"United States",US,"Marion","Kansas"
"United States",US,"Marion County","Kansas"
"United States",US,"Marshall County","Kansas"
"United States",US,"Marysville","Kansas"
"United States",US,"McConnell AFB","Kansas"
"United States",US,"McPherson","Kansas"
"United States",US,"McPherson County","Kansas"
"United States",US,"Meade","Kansas"
"United States",US,"Meade County","Kansas"
"United States",US,"Medicine Lodge","Kansas"
"United States",US,"Merriam","Kansas"
"United States",US,"Miami County","Kansas"
"United States",US,"Minneapolis","Kansas"
"United States",US,"Mission","Kansas"
"United States",US,"Mission Hills","Kansas"
"United States",US,"Mitchell County","Kansas"
"United States",US,"Montgomery County","Kansas"
"United States",US,"Morris County","Kansas"
"United States",US,"Morton County","Kansas"
"United States",US,"Mound City","Kansas"
"United States",US,"Moundridge","Kansas"
"United States",US,"Mulvane","Kansas"
"United States",US,"Nemaha County","Kansas"
"United States",US,"Neodesha","Kansas"
"United States",US,"Neosho County","Kansas"
"United States",US,"Ness City","Kansas"
"United States",US,"Ness County","Kansas"
"United States",US,"New Century, KS","Kansas"
"United States",US,"Newton","Kansas"
"United States",US,"Nickerson","Kansas"
"United States",US,"North Newton","Kansas"
"United States",US,"Norton","Kansas"
"United States",US,"Norton County","Kansas"
"United States",US,"Oakley","Kansas"
"United States",US,"Oberlin","Kansas"
"United States",US,"Ogden","Kansas"
"United States",US,"Olathe","Kansas"
"United States",US,"Osage City","Kansas"
"United States",US,"Osage County","Kansas"
"United States",US,"Osawatomie","Kansas"
"United States",US,"Osborne","Kansas"
"United States",US,"Osborne County","Kansas"
"United States",US,"Oskaloosa","Kansas"
"United States",US,"Oswego","Kansas"
"United States",US,"Ottawa","Kansas"
"United States",US,"Ottawa County","Kansas"
"United States",US,"Overbrook","Kansas"
"United States",US,"Overland Park","Kansas"
"United States",US,"Oxford","Kansas"
"United States",US,"Paola","Kansas"
"United States",US,"Park City","Kansas"
"United States",US,"Parsons","Kansas"
"United States",US,"Pawnee County","Kansas"
"United States",US,"Peabody","Kansas"
"United States",US,"Phillips County","Kansas"
"United States",US,"Phillipsburg","Kansas"
"United States",US,"Pittsburg","Kansas"
"United States",US,"Plains","Kansas"
"United States",US,"Plainville","Kansas"
"United States",US,"Pleasanton","Kansas"
"United States",US,"Pottawatomie County","Kansas"
"United States",US,"Prairie Village","Kansas"
"United States",US,"Pratt","Kansas"
"United States",US,"Pratt County","Kansas"
"United States",US,"Rawlins County","Kansas"
"United States",US,"Reno County","Kansas"
"United States",US,"Republic County","Kansas"
"United States",US,"Rice County","Kansas"
"United States",US,"Riley County","Kansas"
"United States",US,"Roeland Park","Kansas"
"United States",US,"Rooks County","Kansas"
"United States",US,"Rose Hill","Kansas"
"United States",US,"Rossville","Kansas"
"United States",US,"Rush County","Kansas"
"United States",US,"Russell","Kansas"
"United States",US,"Russell County","Kansas"
"United States",US,"Sabetha","Kansas"
"United States",US,"Saint Francis","Kansas"
"United States",US,"Saint John","Kansas"
"United States",US,"Saint Marys","Kansas"
"United States",US,"Salina","Kansas"
"United States",US,"Saline County","Kansas"
